,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,delivered_est_difference,delivered_purchase_difference
3740,other,SP,other,SP,delivered,2017-11-19 17:37:11,2017-11-19 17:50:33,2017-11-21 22:26:57,2017-11-29 18:09:04,2017-12-07,other,credit_card,other,belo horizonte,MG,other,-23.52347396510103,-46.14737366946909,1.0,39.0,16.6,1.0,5.0,55.6,56.0,963.0,1.0,1100.0,16.0,15.0,15.0,7.0,10.0
3741,sao paulo,SP,sao paulo,SP,delivered,2018-05-20 18:36:34,2018-05-20 18:59:00,2018-05-21 17:34:00,2018-05-25 15:56:27,2018-05-29,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-23.76776337766091,-46.70986469234159,1.0,49.49,7.39,1.0,5.0,56.88,59.0,317.0,1.0,150.0,20.0,3.0,12.0,3.0,4.0
3742,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-01-23 00:55:47,2017-01-23 01:21:51,2017-01-24 14:41:52,2017-02-04 08:27:34,2017-02-22,other,credit_card,other,other,SC,other,-22.87845468414225,-43.26546076103639,1.0,173.85,18.06,1.0,10.0,383.82,44.0,916.0,2.0,950.0,53.0,5.0,13.0,17.0,12.0
3743,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-07-31 15:50:04,2018-08-01 03:31:38,2018-08-01 15:07:00,2018-08-14 21:42:03,2018-08-23,other,boleto,other,other,SP,other,-23.00335593459525,-43.34754795669922,1.0,478.0,19.54,1.0,1.0,497.54,51.0,404.0,3.0,820.0,18.0,12.0,16.0,8.0,14.0
3744,other,other,other,other,delivered,2018-03-15 20:13:55,2018-03-16 20:08:26,2018-03-23 01:54:31,2018-04-04 20:48:30,2018-04-19,other,credit_card,informatica_acessorios,sao paulo,SP,computers_accessories,-15.064934603260465,-57.19731724411047,1.0,480.0,26.29,1.0,7.0,506.29,52.0,2295.0,4.0,900.0,16.0,6.0,11.0,14.0,20.0
3745,other,SP,other,SP,delivered,2018-02-26 16:56:41,2018-02-26 17:11:13,2018-02-27 17:57:47,2018-03-26 23:33:53,2018-03-16,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-24.709990418979107,-47.88888587057984,1.0,56.99,13.42,1.0,3.0,70.41,55.0,147.0,1.0,1050.0,35.0,15.0,25.0,-11.0,28.0
3746,other,SP,other,SP,delivered,2018-03-30 20:45:52,2018-03-30 20:55:38,2018-04-03 01:03:30,2018-04-06 20:05:41,2018-04-18,other,credit_card,other,belo horizonte,MG,other,-23.711365380546848,-46.54780746419298,1.0,89.9,16.6,1.0,1.0,106.5,53.0,950.0,8.0,1050.0,16.0,10.0,50.0,11.0,6.0
3747,other,other,other,other,delivered,2017-03-15 17:30:14,2017-03-15 17:30:14,2017-03-17 09:00:52,2017-04-11 16:26:32,2017-04-13,other,boleto,other,sao paulo,SP,other,-10.026614999999946,-56.478900499999966,4.0,84.99,27.06,1.0,1.0,448.2,34.0,545.0,3.0,2200.0,48.0,25.0,25.0,1.0,26.0
3748,other,other,other,other,delivered,2018-06-30 14:37:39,2018-06-30 14:50:14,2018-07-03 06:02:00,2018-07-14 11:44:29,2018-08-08,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-10.397263789041846,-40.112401273357854,2.0,39.9,59.06,1.0,10.0,243.4,24.0,249.0,2.0,5850.0,25.0,25.0,25.0,24.0,13.0
3749,curitiba,PR,curitiba,PR,delivered,2018-06-18 17:11:59,2018-06-19 06:56:58,2018-06-19 16:19:00,2018-06-21 16:11:40,2018-06-28,other,boleto,moveis_decoracao,curitiba,PR,furniture_decor,-25.44988580792323,-49.28994142437527,2.0,129.9,13.77,1.0,1.0,296.44,29.0,306.0,1.0,2750.0,49.0,10.0,38.0,6.0,2.0
3750,other,other,other,other,delivered,2017-07-06 00:31:21,2017-07-06 00:44:04,2017-07-06 15:40:02,2017-07-21 19:29:53,2017-08-07,other,credit_card,other,other,other,other,-15.59257238082656,-56.09832204553504,1.0,112.0,51.91,1.0,10.0,327.82,34.0,511.0,4.0,8875.0,40.0,14.0,43.0,16.0,15.0
3751,other,MG,other,MG,delivered,2017-08-06 12:59:32,2017-08-06 13:15:10,2017-08-08 19:04:49,2017-08-18 21:13:12,2017-08-29,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-20.661486919792548,-43.79865870835175,1.0,24.9,15.1,1.0,2.0,40.0,45.0,113.0,1.0,350.0,40.0,4.0,30.0,10.0,12.0
3752,other,RJ,other,RJ,delivered,2018-08-16 19:17:56,2018-08-16 19:30:08,2018-08-17 12:09:00,2018-08-22 17:48:53,2018-09-12,other,credit_card,other,sao paulo,SP,other,-22.81971218827154,-43.03661361650581,1.0,69.0,15.58,1.0,8.0,84.58,60.0,89.0,4.0,250.0,16.0,2.0,11.0,20.0,5.0
3753,sao paulo,SP,other,SP,delivered,2018-07-01 09:21:57,2018-07-05 16:14:56,2018-07-05 14:12:00,2018-07-10 19:03:07,2018-07-25,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table,-23.548552440446773,-46.61216756815156,1.0,56.99,13.98,1.0,1.0,70.97,49.0,381.0,1.0,850.0,25.0,18.0,40.0,14.0,9.0
3754,other,other,other,other,delivered,2017-06-10 23:12:16,2017-06-10 23:35:12,2017-06-12 09:33:58,2017-07-03 13:03:28,2017-07-17,other,credit_card,other,other,SP,other,-8.767519751201087,-63.88209008084486,1.0,48.65,46.88,1.0,5.0,95.53,60.0,218.0,6.0,1200.0,39.0,12.0,12.0,13.0,22.0
3755,other,MG,other,MG,delivered,2017-08-24 13:45:38,2017-08-25 03:05:46,2017-08-25 18:04:14,2017-09-04 19:46:33,2017-09-18,other,boleto,other,other,SP,other,-20.148247509260017,-44.88812053636654,1.0,159.9,15.87,1.0,1.0,175.77,33.0,523.0,3.0,584.0,16.0,11.0,13.0,13.0,11.0
3756,other,SP,other,SP,delivered,2017-09-20 18:52:52,2017-09-22 04:05:15,2017-09-27 17:37:00,2017-09-28 22:08:03,2017-10-11,other,boleto,esporte_lazer,sao paulo,SP,sports_leisure,-22.385410009435063,-47.56127411169151,2.0,45.9,11.85,1.0,1.0,115.5,39.0,772.0,1.0,150.0,16.0,16.0,11.0,12.0,8.0
3757,other,RJ,other,RJ,delivered,2018-06-27 17:28:42,2018-06-27 17:51:07,2018-06-28 16:26:00,2018-07-03 16:48:58,2018-07-23,other,credit_card,other,sao jose do rio preto,SP,other,-21.213170758651984,-41.87628376155382,1.0,49.9,41.33,1.0,5.0,91.23,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,19.0,5.0
3758,other,SP,other,SP,delivered,2018-06-08 22:15:10,2018-06-08 22:32:29,2018-06-12 12:33:00,2018-06-27 19:21:52,2018-07-13,other,credit_card,other,other,other,other,-23.43880106309938,-46.410670523547466,1.0,75.0,18.41,1.0,1.0,93.41,42.0,1624.0,1.0,1200.0,44.0,5.0,34.0,15.0,18.0
3759,other,SP,other,SP,delivered,2018-02-28 12:44:18,2018-03-01 07:08:36,2018-03-08 19:50:56,2018-03-27 14:49:15,2018-03-19,other,credit_card,other,other,SP,other,-20.860950005518475,-50.261550350839336,1.0,22.9,11.85,1.0,1.0,34.75,31.0,502.0,1.0,607.0,19.0,18.0,11.0,-9.0,27.0
3760,belo horizonte,MG,belo horizonte,MG,delivered,2018-05-16 18:32:58,2018-05-18 00:37:21,2018-05-18 14:57:00,2018-06-01 18:02:18,2018-06-07,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-19.925030148479483,-43.94080366250216,2.0,286.4,127.25,1.0,10.0,827.3,54.0,334.0,1.0,17000.0,63.0,30.0,43.0,5.0,15.0
3761,other,SP,other,SP,delivered,2017-06-28 15:04:13,2017-06-28 15:23:41,2017-06-29 17:33:56,2017-07-05 18:52:01,2017-07-11,other,credit_card,other,other,SP,other,-22.88428643855434,-47.17787919641698,1.0,59.9,14.13,1.0,1.0,74.03,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,5.0,7.0
3762,other,SP,other,SP,delivered,2017-01-27 10:52:15,2017-01-31 04:32:54,2017-01-31 10:19:47,2017-02-02 16:57:54,2017-02-21,other,boleto,informatica_acessorios,sao paulo,SP,computers_accessories,-23.56414406056172,-46.93750954411516,1.0,49.99,10.96,1.0,1.0,60.95,27.0,636.0,2.0,200.0,16.0,6.0,14.0,18.0,6.0
3763,other,MG,other,MG,delivered,2017-12-30 12:15:34,2017-12-30 12:27:03,2018-01-04 22:22:53,2018-01-11 22:33:51,2018-02-14,other,credit_card,other,other,other,other,-19.47431412405194,-42.55788064418168,1.0,199.0,20.63,1.0,4.0,219.63,53.0,330.0,1.0,2000.0,35.0,44.0,19.0,33.0,12.0
3764,sao paulo,SP,sao paulo,SP,delivered,2018-03-21 11:47:29,2018-03-21 11:55:49,2018-03-22 18:51:59,2018-04-04 16:21:01,2018-04-17,other,voucher,other,other,other,other,-23.658668057447084,-46.645227330140216,1.0,99.9,27.25,1.0,1.0,100.0,57.0,589.0,1.0,1450.0,50.0,8.0,40.0,12.0,14.0
3765,other,SP,other,SP,delivered,2018-06-24 22:34:59,2018-06-24 22:53:43,2018-06-25 15:18:00,2018-06-26 19:27:30,2018-07-05,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor,-23.959900327131283,-46.37047087716909,1.0,79.9,11.58,1.0,9.0,91.48,56.0,701.0,5.0,750.0,30.0,30.0,11.0,8.0,1.0
3766,other,SP,other,SP,delivered,2017-07-20 11:20:52,2017-07-21 06:43:14,2017-07-28 16:57:58,2017-07-25 19:32:56,2017-08-14,other,boleto,other,other,SP,other,-23.30271201628003,-47.65114557126395,2.0,169.94,74.65,1.0,1.0,304.56,47.0,1398.0,1.0,13350.0,57.0,56.0,22.0,19.0,5.0
3767,other,SP,other,SP,delivered,2018-07-20 17:26:30,2018-07-20 17:44:21,2018-07-24 06:26:00,2018-07-27 22:26:20,2018-08-08,other,credit_card,other,other,SP,other,-23.535737122174574,-46.82739923060736,1.0,49.9,13.01,1.0,6.0,62.91,58.0,527.0,1.0,650.0,36.0,31.0,19.0,11.0,7.0
3768,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-06-23 18:26:25,2017-06-23 18:35:22,2017-06-26 11:22:57,2017-07-04 14:47:53,2017-07-17,other,credit_card,informatica_acessorios,sao paulo,SP,computers_accessories,-23.00163158326865,-43.39337237451495,3.0,17.5,14.1,1.0,6.0,126.4,58.0,552.0,1.0,255.0,19.0,15.0,20.0,12.0,10.0
3769,curitiba,PR,curitiba,PR,delivered,2018-01-22 20:12:29,2018-01-22 20:34:01,2018-01-23 16:14:11,2018-01-30 18:21:29,2018-02-14,other,debit_card,informatica_acessorios,other,SC,computers_accessories,-25.46726683957529,-49.31707031640601,1.0,21.49,12.6,1.0,1.0,34.09,46.0,391.0,1.0,1925.0,37.0,11.0,27.0,14.0,7.0
3770,other,RS,other,RS,delivered,2018-06-02 19:28:06,2018-06-02 19:50:18,2018-06-04 13:34:00,2018-06-14 18:38:26,2018-07-20,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-27.624214911609013,-54.31261695974693,2.0,69.9,37.11,1.0,10.0,280.98,52.0,1559.0,4.0,700.0,68.0,8.0,13.0,35.0,11.0
3771,other,MG,other,MG,delivered,2018-08-05 22:33:13,2018-08-05 22:45:10,2018-08-07 16:37:00,2018-08-11 18:14:44,2018-08-15,other,credit_card,other,other,MG,other,-22.428864944097192,-45.44286042901138,1.0,119.9,15.14,1.0,6.0,135.04,43.0,867.0,7.0,750.0,30.0,40.0,11.0,3.0,5.0
3772,other,SP,other,SP,delivered,2017-10-28 16:20:18,2017-10-28 16:35:13,2017-10-30 15:17:11,2017-11-03 19:17:40,2017-11-17,other,credit_card,other,other,SP,other,-23.669653401207725,-46.4831810889933,1.0,280.0,13.46,1.0,3.0,293.46,24.0,820.0,1.0,300.0,18.0,10.0,13.0,13.0,6.0
3773,other,other,other,other,delivered,2018-05-03 10:27:40,2018-05-04 10:32:24,2018-05-04 12:33:00,2018-05-17 23:32:10,2018-06-08,other,voucher,other,other,SC,other,-5.780429927062637,-37.55684922141327,1.0,159.49,58.08,1.0,1.0,217.57,60.0,1912.0,5.0,3000.0,33.0,12.0,34.0,21.0,14.0
3774,other,MG,other,MG,delivered,2017-05-25 22:27:50,2017-05-27 16:35:16,2017-05-30 10:36:22,2017-06-06 13:38:21,2017-06-26,other,voucher,other,sao paulo,SP,other,-19.474538940331204,-42.572982844855424,1.0,26.4,15.1,3.0,1.0,3.61,58.0,838.0,1.0,850.0,16.0,30.0,11.0,19.0,11.0
3775,other,MG,other,MG,delivered,2018-02-07 21:35:36,2018-02-07 22:48:28,2018-02-08 17:08:06,2018-02-22 18:52:57,2018-03-13,other,credit_card,other,other,other,other,-19.4499082670678,-44.24401306066777,1.0,179.0,16.69,1.0,1.0,195.69,46.0,323.0,1.0,2841.0,40.0,23.0,26.0,18.0,14.0
3776,other,SP,other,SP,delivered,2017-12-15 07:12:55,2017-12-15 07:36:35,2017-12-15 19:39:34,2017-12-22 19:38:41,2018-01-04,other,credit_card,beleza_saude,sao paulo,SP,health_beauty,-22.936535967968705,-47.03066136832935,1.0,19.99,7.78,1.0,2.0,27.77,54.0,623.0,4.0,300.0,30.0,20.0,20.0,12.0,7.0
3777,other,MG,other,MG,delivered,2017-04-08 00:04:45,2017-04-08 01:01:21,2017-04-11 16:07:17,2017-04-18 13:54:52,2017-05-02,other,credit_card,moveis_decoracao,other,MG,furniture_decor,-18.915511976686474,-48.28596934915458,2.0,110.0,15.88,1.0,1.0,251.76,51.0,567.0,1.0,2400.0,30.0,10.0,27.0,13.0,10.0
3778,sao paulo,SP,sao paulo,SP,delivered,2018-08-13 12:22:49,2018-08-13 12:35:10,2018-08-15 11:30:00,2018-08-16 18:38:40,2018-08-20,other,credit_card,other,sao paulo,SP,other,-23.48185991395928,-46.75051047737895,1.0,12.99,8.29,1.0,2.0,21.28,54.0,898.0,1.0,400.0,16.0,8.0,14.0,3.0,3.0
3779,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-03-01 16:23:34,2018-03-02 02:10:36,2018-03-07 18:38:44,2018-03-13 02:50:39,2018-03-19,other,boleto,other,belo horizonte,MG,other,-22.91317839078997,-43.23334335607947,1.0,105.0,15.49,1.0,1.0,120.49,57.0,747.0,2.0,1150.0,40.0,20.0,30.0,5.0,11.0
3780,other,RS,other,RS,delivered,2017-05-19 14:32:35,2017-05-20 04:22:48,2017-05-25 10:16:41,2017-06-08 17:09:27,2017-06-14,other,boleto,moveis_decoracao,other,SP,furniture_decor,-30.00592222730685,-51.19964320956191,1.0,47.0,16.11,1.0,1.0,63.11,39.0,398.0,5.0,3700.0,25.0,35.0,35.0,5.0,20.0
3781,other,other,other,other,delivered,2018-04-25 17:31:37,2018-04-25 17:52:33,2018-04-27 16:40:00,2018-05-22 23:51:02,2018-05-18,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-12.999297437613851,-38.467273500000005,1.0,319.49,25.89,1.0,1.0,345.38,50.0,881.0,1.0,6317.0,26.0,17.0,44.0,-5.0,27.0
3782,other,SP,other,SP,delivered,2017-12-03 02:24:54,2017-12-03 02:48:30,2017-12-07 17:43:45,2017-12-08 22:26:51,2017-12-20,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-23.653590806779928,-46.42561051874106,1.0,25.0,8.72,1.0,1.0,33.72,42.0,734.0,5.0,400.0,20.0,20.0,20.0,11.0,5.0
3783,other,SP,other,SP,delivered,2017-11-21 20:51:20,2017-11-21 20:58:30,2017-11-23 20:22:18,2017-12-27 20:58:29,2017-12-14,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor,-23.2316532077927,-47.08003048238517,1.0,179.0,20.13,1.0,10.0,199.13,34.0,1918.0,3.0,8100.0,80.0,4.0,55.0,-14.0,36.0
3784,other,SP,other,SP,delivered,2018-03-01 14:58:33,2018-03-01 15:15:47,2018-03-02 19:18:50,2018-03-05 17:28:53,2018-03-13,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-23.42846177185642,-46.50148316472388,1.0,79.0,9.37,1.0,3.0,265.11,52.0,575.0,1.0,3100.0,30.0,30.0,30.0,7.0,4.0
3785,other,other,other,other,delivered,2017-10-18 23:21:35,2017-10-19 23:28:21,2017-10-20 20:42:09,2017-11-01 17:49:38,2017-12-04,other,credit_card,other,other,SP,other,2.864813707028363,-60.67150686713296,1.0,129.99,77.98,1.0,1.0,207.97,54.0,780.0,5.0,7600.0,30.0,50.0,40.0,32.0,13.0
3786,other,SP,other,SP,delivered,2017-11-20 23:34:26,2017-11-22 03:08:22,2017-11-22 21:42:32,2017-11-24 15:29:08,2017-12-04,other,boleto,cama_mesa_banho,other,SP,bed_bath_table,-23.54374898599921,-46.8998420077008,1.0,24.9,9.09,1.0,1.0,33.99,57.0,74.0,1.0,250.0,20.0,2.0,15.0,9.0,3.0
3787,belo horizonte,MG,belo horizonte,MG,delivered,2017-11-26 05:27:45,2017-11-26 05:39:25,2017-11-27 20:47:47,2017-12-21 00:23:31,2017-12-21,other,credit_card,other,other,SC,other,-19.93547016902304,-43.953098420912816,1.0,64.9,15.89,1.0,8.0,80.79,,,,200.0,21.0,8.0,16.0,-1.0,24.0
3788,other,MG,other,MG,delivered,2018-07-07 14:58:14,2018-07-07 15:10:09,2018-07-09 13:21:00,2018-07-13 18:48:48,2018-07-31,other,credit_card,other,sao paulo,SP,other,-17.3687673013538,-44.92710535623863,1.0,219.0,20.72,1.0,2.0,479.44,58.0,470.0,2.0,600.0,16.0,18.0,12.0,17.0,6.0
3789,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-12-04 12:14:59,2017-12-04 16:44:59,2017-12-06 14:09:20,2018-01-04 15:28:56,2017-12-28,other,credit_card,other,ibitinga,SP,other,-22.909431710225743,-43.23960549446008,1.0,199.9,26.24,1.0,4.0,226.14,60.0,303.0,2.0,3450.0,45.0,15.0,35.0,-8.0,31.0
3790,other,SP,other,SP,delivered,2017-06-18 21:51:21,2017-06-18 22:05:23,2017-06-22 10:03:09,2017-06-23 10:51:24,2017-06-30,other,credit_card,other,other,SP,other,-23.504519402838536,-46.15176031028646,2.0,109.9,13.32,1.0,2.0,40.69,57.0,616.0,2.0,3300.0,50.0,30.0,30.0,6.0,4.0
3791,other,other,other,other,delivered,2017-03-27 13:50:43,2017-03-27 14:02:41,2017-03-28 12:50:07,2017-04-07 21:55:54,2017-05-04,other,credit_card,other,other,other,other,-8.751665718751015,-63.86306577931139,1.0,27.0,24.84,1.0,2.0,103.68,,,,400.0,50.0,5.0,11.0,26.0,11.0
3792,other,SP,other,SP,delivered,2018-01-08 23:39:30,2018-01-11 19:13:43,2018-01-17 16:41:42,2018-01-19 18:46:12,2018-01-24,other,credit_card,other,other,SP,other,-23.47058431779098,-46.52329754593456,1.0,122.99,9.06,1.0,1.0,132.05,,,,400.0,20.0,12.0,15.0,4.0,10.0
3793,other,MG,other,MG,delivered,2018-04-19 09:24:53,2018-04-20 07:11:02,2018-04-20 21:26:37,2018-05-01 13:37:23,2018-05-16,other,boleto,informatica_acessorios,sao paulo,SP,computers_accessories,-19.464069551141243,-42.556695688943336,1.0,59.0,18.29,1.0,1.0,77.29,60.0,133.0,4.0,200.0,16.0,2.0,11.0,14.0,12.0
3794,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-10-05 20:26:25,2017-10-07 02:45:06,2017-10-09 21:07:43,2017-10-17 19:15:25,2017-10-30,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.884462629733257,-43.58399356099999,1.0,99.9,21.19,1.0,1.0,121.09,55.0,329.0,1.0,1825.0,44.0,14.0,34.0,12.0,11.0
3795,other,other,other,other,delivered,2017-10-09 12:58:44,2017-10-10 03:26:59,2017-10-10 16:28:06,2017-10-20 19:33:59,2017-11-22,other,boleto,other,other,SP,other,-26.87355887428164,-49.08746840916896,1.0,58.9,18.0,1.0,1.0,76.9,57.0,1340.0,4.0,5508.0,62.0,43.0,56.0,32.0,11.0
3796,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-02-22 09:54:40,2018-02-24 02:50:39,2018-02-26 21:39:30,2018-04-11 19:56:32,2018-03-20,other,boleto,other,other,SP,other,-23.00169149321932,-43.38263216472387,1.0,59.56,16.18,1.0,1.0,227.22,37.0,1266.0,1.0,1100.0,24.0,42.0,11.0,-23.0,48.0
3797,other,SP,other,SP,delivered,2017-08-08 17:18:06,2017-08-08 17:38:11,2017-08-09 18:32:53,2017-08-14 21:22:13,2017-08-21,other,credit_card,other,sao paulo,SP,other,-23.40768948903572,-46.49730311518263,1.0,199.99,12.6,1.0,3.0,212.59,55.0,940.0,1.0,2000.0,42.0,25.0,15.0,6.0,6.0
3798,other,SP,other,SP,delivered,2018-02-14 16:34:27,2018-02-21 12:28:15,2018-02-22 20:33:09,2018-02-28 20:09:19,2018-03-09,other,voucher,other,curitiba,PR,other,-23.111198864273803,-46.55635808742571,2.0,412.0,27.72,10.0,1.0,31.06,28.0,388.0,2.0,3000.0,30.0,30.0,20.0,8.0,14.0
3799,other,MG,other,MG,delivered,2017-03-31 16:06:53,2017-04-04 06:02:47,2017-04-04 16:57:12,2017-04-11 12:39:23,2017-04-25,other,boleto,other,other,SP,other,-20.38569613266777,-43.4225010380287,1.0,109.9,37.17,1.0,1.0,147.07,47.0,482.0,2.0,16100.0,35.0,65.0,44.0,13.0,10.0
3800,other,other,other,other,delivered,2017-09-03 22:36:56,2017-09-04 02:31:39,2017-09-04 21:50:02,2017-09-06 17:19:05,2017-09-27,other,credit_card,other,sao paulo,SP,other,-13.425991408506055,-49.13771205985848,2.0,229.99,13.59,1.0,10.0,298.51,55.0,934.0,1.0,2150.0,42.0,25.0,15.0,20.0,2.0
3801,other,SP,other,SP,delivered,2018-02-28 10:46:18,2018-03-01 02:50:51,2018-03-02 00:03:46,2018-03-16 13:28:30,2018-03-14,other,boleto,moveis_decoracao,sao paulo,SP,furniture_decor,-23.333384387363573,-46.62708005077116,1.0,69.9,13.08,1.0,1.0,248.94,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,-3.0,16.0
3802,other,SP,other,SP,delivered,2018-04-27 23:15:52,2018-04-27 23:30:47,2018-04-30 12:57:00,2018-05-02 18:41:29,2018-05-14,other,credit_card,beleza_saude,other,SP,health_beauty,-23.742178480437392,-46.58287730070987,1.0,262.39,12.46,1.0,2.0,274.85,59.0,770.0,1.0,1501.0,28.0,24.0,21.0,11.0,4.0
3803,other,RS,other,RS,delivered,2017-11-29 15:49:37,2017-11-30 02:22:20,2017-11-30 17:12:21,2017-12-12 20:23:41,2018-01-02,other,boleto,other,sao paulo,SP,other,-28.50679511320852,-50.93325003119193,2.0,38.7,15.1,1.0,1.0,161.4,53.0,287.0,1.0,450.0,16.0,16.0,16.0,20.0,13.0
3804,other,other,other,other,delivered,2017-03-30 13:24:57,2017-03-30 13:35:18,2017-03-30 14:02:48,2017-04-10 08:41:33,2017-04-19,other,credit_card,esporte_lazer,other,SC,sports_leisure,-26.24981716345745,-53.6436234886219,2.0,90.0,11.24,1.0,1.0,202.48,20.0,420.0,4.0,3300.0,78.0,20.0,38.0,8.0,10.0
3805,other,SP,other,SP,delivered,2017-05-21 07:58:04,2017-05-22 10:39:25,2017-05-24 12:14:25,2017-05-25 12:07:48,2017-06-06,other,credit_card,other,other,SP,other,-23.715464237867085,-46.59185959325411,1.0,84.99,7.85,1.0,2.0,92.84,59.0,1071.0,1.0,550.0,21.0,12.0,20.0,11.0,4.0
3806,niteroi,RJ,niteroi,RJ,delivered,2018-01-05 19:15:37,2018-01-05 19:27:42,2018-01-08 18:17:05,2018-01-16 20:58:52,2018-02-07,2018-01-12 19:27:42,credit_card,other,other,MG,other,-22.906205374881,-43.10150703428212,1.0,12.49,15.1,1.0,3.0,165.54,40.0,207.0,4.0,150.0,16.0,2.0,11.0,21.0,11.0
3807,other,RJ,other,RJ,delivered,2018-01-20 17:20:34,2018-01-20 17:41:33,2018-01-23 15:41:42,2018-02-22 21:42:34,2018-02-21,other,credit_card,other,other,MG,other,-22.954505860274,-42.03557937412839,1.0,129.0,21.39,1.0,3.0,150.39,42.0,540.0,3.0,10750.0,31.0,61.0,31.0,-2.0,33.0
3808,other,SP,other,SP,delivered,2018-06-17 02:25:02,2018-06-17 02:35:11,2018-06-18 14:18:00,2018-06-22 00:43:33,2018-07-12,other,credit_card,other,other,SP,other,-23.62996834609617,-46.533730154452094,1.0,29.9,12.87,1.0,1.0,42.77,48.0,1037.0,5.0,250.0,26.0,12.0,18.0,19.0,4.0
3809,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-02-22 20:29:58,2018-02-22 20:45:35,2018-02-28 23:03:35,2018-03-14 13:14:42,2018-03-21,other,credit_card,other,other,SC,other,-23.0004451677653,-43.34887713151016,1.0,29.9,16.79,1.0,1.0,46.69,51.0,361.0,1.0,200.0,35.0,4.0,26.0,6.0,19.0
3810,other,SP,other,SP,delivered,2017-08-15 15:57:27,2017-08-15 17:10:13,2017-08-21 11:23:14,2017-08-22 15:42:30,2017-08-30,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-23.31965706654578,-46.58662663831012,1.0,200.0,15.01,1.0,8.0,215.01,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,7.0,6.0
3811,sao paulo,SP,other,SP,delivered,2017-09-12 20:05:07,2017-09-12 20:24:08,2017-09-13 19:05:39,2017-09-14 16:09:47,2017-09-22,other,credit_card,other,other,SP,other,-23.70048783014024,-46.76759873244274,2.0,21.49,9.27,1.0,2.0,61.52,60.0,3725.0,6.0,675.0,28.0,15.0,15.0,7.0,1.0
3812,other,MG,other,MG,delivered,2018-03-29 09:11:53,2018-03-30 03:09:00,2018-04-03 00:57:45,2018-04-10 20:13:35,2018-04-20,other,boleto,other,other,SP,other,-18.91896684430716,-48.2393092209302,1.0,29.89,19.32,1.0,1.0,49.21,52.0,225.0,1.0,850.0,16.0,11.0,11.0,9.0,12.0
3813,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-06-22 17:29:27,2017-06-22 17:42:55,2017-06-26 14:04:51,2017-07-04 14:59:52,2017-07-14,other,credit_card,other,belo horizonte,MG,other,-22.838909929511168,-43.27762862640669,1.0,29.9,14.1,1.0,1.0,44.0,23.0,1059.0,2.0,200.0,22.0,23.0,16.0,9.0,11.0
3814,other,SP,other,SP,delivered,2017-12-08 17:09:30,2017-12-08 17:30:28,2017-12-09 16:57:01,2017-12-12 18:38:55,2017-12-27,other,credit_card,beleza_saude,other,SP,health_beauty,-23.952754791563265,-46.31559055438868,1.0,91.49,12.6,1.0,2.0,104.09,59.0,1538.0,1.0,2017.0,28.0,30.0,27.0,14.0,4.0
3815,sao paulo,SP,sao paulo,SP,delivered,2018-01-28 18:55:08,2018-01-29 18:51:37,2018-01-30 21:16:51,2018-02-07 01:15:36,2018-02-14,other,credit_card,other,sao paulo,SP,other,-23.634176731606026,-46.63799897253154,1.0,64.96,26.97,1.0,3.0,91.93,38.0,725.0,1.0,17900.0,42.0,58.0,33.0,6.0,9.0
